App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
Graylog2/graylog2-server,LookupCacheKeyTest_036bdb574d7e0d69bb53eb3336762a737ffcfa38.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\LookupCacheKeyTest_036bdb574d7e0d69bb53eb3336762a737ffcfa38.java,,,,4,4,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,4,0
Graylog2/graylog2-server,IPSubnetConverterTest_1ab626ccd6d46af72b2f5c61acfe406535910604.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\IPSubnetConverterTest_1ab626ccd6d46af72b2f5c61acfe406535910604.java,,,,5,1,0,0,0,0,3,0,0,0,0,0,0,0,,,0,2,0,0,5,0
hexagonframework/spring-data-ebean,UserRepositoryIntegrationTest_ec9a20442b816865f1d01a6e2b7ccdcd2855a427.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\UserRepositoryIntegrationTest_ec9a20442b816865f1d01a6e2b7ccdcd2855a427.java,,,,42,10,3,0,0,0,35,41,0,1,0,0,0,0,,,0,0,0,0,41,0
HubSpot/jinjava,ListFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ListFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
HubSpot/jinjava,ToJsonFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ToJsonFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
HubSpot/jinjava,ToYamlFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ToYamlFilterTest_88ba76f530a4b970315c4659c2ce2139192cb453.java,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
immutables/immutables,BugsTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\BugsTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,,,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,,,0,4,0,0,4,0
immutables/immutables,ObjectMappedTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ObjectMappedTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,,,,24,0,0,0,0,0,24,0,0,0,0,0,0,0,,,0,24,0,0,24,0
immutables/immutables,ModifiablesTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ModifiablesTest_b21e6bbfbb9038100532416c81e8270951c3e03a.java,,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,20,0,0,20,0
intel/jndn-utils,DefaultSegmentedClientTest_b4f2fb28e48d8a4bc18410ec6c932c0c229f8884.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DefaultSegmentedClientTest_b4f2fb28e48d8a4bc18410ec6c932c0c229f8884.java,,,,3,3,2,0,0,0,3,0,0,0,0,2,0,0,,,0,0,0,0,3,0
j256/ormlite-core,FieldTypeTest_76b102f363cda5203dfe580d75704eb0ede56154.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FieldTypeTest_76b102f363cda5203dfe580d75704eb0ede56154.java,,,,58,23,0,0,0,0,58,0,0,0,0,1,0,0,,,2,0,0,0,58,0
j256/ormlite-core,DatabaseConnectionProxyFactoryTest_ced03ce49dc392529922a059de592ede074c2925.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DatabaseConnectionProxyFactoryTest_ced03ce49dc392529922a059de592ede074c2925.java,,,,3,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
j256/ormlite-core,ReflectionDatabaseConnectionProxyFactoryTest_0e0fd7013afa284ac458874defaf90504136e938.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ReflectionDatabaseConnectionProxyFactoryTest_0e0fd7013afa284ac458874defaf90504136e938.java,,,,4,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
javadev/underscore-java,ArraysTest_63890ce2fb738adcd108fc1d2327a38aa48be73a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ArraysTest_63890ce2fb738adcd108fc1d2327a38aa48be73a.java,,,,40,35,0,0,0,0,0,0,0,0,0,29,0,0,,,0,0,0,0,40,0
jmeter-maven-plugin/jmeter-maven-plugin,TestConfigTest_cd921de8c6425d80d06426482754be60732c0a11.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TestConfigTest_cd921de8c6425d80d06426482754be60732c0a11.java,,,,12,5,0,0,0,0,12,0,12,0,0,0,0,0,,,3,0,0,12,12,0
karatelabs/karate,JsonUtilsTest_935f0a8f4355c653ff10c929804c99bc332398f3.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonUtilsTest_935f0a8f4355c653ff10c929804c99bc332398f3.java,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,5,0,1,0
Kong/unirest-java,DefectTest_08100b1efec7e662599cea34355d90eb78b1b8eb.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DefectTest_08100b1efec7e662599cea34355d90eb78b1b8eb.java,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
ktuukkan/marine-api,AbstractAISMessageListenerTest_0a1f3085a69b4b0d6b7c827f679a1a59b70277d0.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AbstractAISMessageListenerTest_0a1f3085a69b4b0d6b7c827f679a1a59b70277d0.java,,,,9,7,0,0,0,0,1,0,0,0,0,4,0,0,,,2,0,0,0,9,0
ktuukkan/marine-api,AISMessageFactoryTest_0a1f3085a69b4b0d6b7c827f679a1a59b70277d0.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AISMessageFactoryTest_0a1f3085a69b4b0d6b7c827f679a1a59b70277d0.java,,,,3,3,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,3,0
liquibase/liquibase,AddColumnGeneratorDefaultClauseBeforeNotNullTest_02ffb85e1028038d8c07821fe89575e70c137526.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AddColumnGeneratorDefaultClauseBeforeNotNullTest_02ffb85e1028038d8c07821fe89575e70c137526.java,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
liquibase/liquibase,AddColumnGeneratorTest_02ffb85e1028038d8c07821fe89575e70c137526.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AddColumnGeneratorTest_02ffb85e1028038d8c07821fe89575e70c137526.java,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,0
liquibase/liquibase,DropColumnGeneratorTest_02ffb85e1028038d8c07821fe89575e70c137526.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DropColumnGeneratorTest_02ffb85e1028038d8c07821fe89575e70c137526.java,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
liquibase/liquibase,DependencyUtilTest_a0e7852a4743cbfd48835855ae6bbaf09b43100e.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\DependencyUtilTest_a0e7852a4743cbfd48835855ae6bbaf09b43100e.java,,,,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,7,0
looly/hutool,EnumUtilTest_8761c24e029b4103c856f9664051ef72eebb1696.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\EnumUtilTest_8761c24e029b4103c856f9664051ef72eebb1696.java,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,6,0
microsoft/botbuilder-java,AdditionalPropertiesSerializerTests_eb84c9e1942369cc3e5c663150cb166dd7ce2252.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AdditionalPropertiesSerializerTests_eb84c9e1942369cc3e5c663150cb166dd7ce2252.java,,,,4,2,0,0,0,0,4,0,0,0,0,0,0,0,,,0,0,0,0,4,0
microsoft/botbuilder-java,FlatteningSerializerTests_eb84c9e1942369cc3e5c663150cb166dd7ce2252.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FlatteningSerializerTests_eb84c9e1942369cc3e5c663150cb166dd7ce2252.java,,,,18,16,9,0,0,0,17,0,0,0,0,0,0,0,,,4,0,0,0,17,0
mirromutth/r2dbc-mysql,SetCodecTest_7ce04e337791793e0f6ed1b0d4dd0d73c735af51.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SetCodecTest_7ce04e337791793e0f6ed1b0d4dd0d73c735af51.java,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
mock-server/mockserver,HttpServletRequestToMockServerHttpRequestDecoderTest_9e37bf0deac714d7f1b4515ea4b506bde41f6e30.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\HttpServletRequestToMockServerHttpRequestDecoderTest_9e37bf0deac714d7f1b4515ea4b506bde41f6e30.java,,,,3,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0,3,0
mock-server/mockserver,HttpForwardTest_7ceb8421f9978f81f3f04f289c1107aa358986c9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\HttpForwardTest_7ceb8421f9978f81f3f04f289c1107aa358986c9.java,,,,6,2,0,0,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,6,0
mock-server/mockserver,HttpResponseTest_976c77986d5f743fcfa5744bb1c0c422a98fd24b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\HttpResponseTest_976c77986d5f743fcfa5744bb1c0c422a98fd24b.java,,,,19,13,0,0,0,0,0,0,3,0,1,1,0,0,,,0,0,0,0,19,0
mock-server/mockserver,JsonBodyTest_16781a6aae03649b787fca42afca73639576fe35.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonBodyTest_16781a6aae03649b787fca42afca73639576fe35.java,,,,14,14,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,14,0
mock-server/mockserver,JsonBodySerializerTest_e1f4c29d244b72b8c6695f155391b45e42006cf8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonBodySerializerTest_e1f4c29d244b72b8c6695f155391b45e42006cf8.java,,,,9,0,0,0,0,0,9,0,0,0,0,0,0,0,,,0,0,0,0,9,0
mybatis/mybatis-3,ReflectorTest_ea8182c20bd798f0d7f47ef904b0712156fdb705.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ReflectorTest_ea8182c20bd798f0d7f47ef904b0712156fdb705.java,,,,17,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,2,0,2,0
nationalsecurityagency/timely,MetricAdapterTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MetricAdapterTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,,,,7,5,0,0,0,0,6,0,0,0,0,0,0,0,,,1,0,0,0,6,0
nationalsecurityagency/timely,QueryResponseTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\QueryResponseTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
nationalsecurityagency/timely,SearchLookupResponseTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SearchLookupResponseTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,,,,2,1,0,0,0,0,2,0,0,1,0,0,0,0,,,0,1,0,0,2,0
nationalsecurityagency/timely,AuthCacheTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AuthCacheTest_c99b2471cf6b2ec6ae38420a7cf6049f883e325c.java,,,,6,1,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,2,0
networknt/json-schema-validator,CollectorContextTest_0c2a8558f26c890337c56540f1d128b5b47606f8.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CollectorContextTest_0c2a8558f26c890337c56540f1d128b5b47606f8.java,,,,11,3,0,0,0,0,3,0,0,0,0,0,0,0,,,1,0,0,0,3,0
networknt/light-4j,ConsulRegistryTest_d816fd12ca9ec032c4fee16cfcc7b020bd86a424.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ConsulRegistryTest_d816fd12ca9ec032c4fee16cfcc7b020bd86a424.java,,,,7,3,0,0,0,0,3,3,0,0,0,0,0,3,,,2,0,0,0,3,0
networknt/light-4j,HeaderHandlerTest_08eb2f9542dcf0a2fb814eefe448502087029371.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\HeaderHandlerTest_08eb2f9542dcf0a2fb814eefe448502087029371.java,,,,6,3,0,0,0,0,3,0,0,0,0,0,0,0,,,0,0,0,0,3,0
networknt/light-4j,PortalRegistryTest_d816fd12ca9ec032c4fee16cfcc7b020bd86a424.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PortalRegistryTest_d816fd12ca9ec032c4fee16cfcc7b020bd86a424.java,,,,8,4,1,0,0,0,3,6,0,1,0,0,0,3,,,1,1,0,0,6,0
networknt/light-4j,URLTest_a12c8381f7fd434379febf5a18f5ad5e2d2d45f4.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\URLTest_a12c8381f7fd434379febf5a18f5ad5e2d2d45f4.java,,,,3,1,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1,1,0,2,0
networknt/light-4j,URLNormalizerTest_8cdd95a83c159250bb9b1c64dd80053ddebe84d2.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\URLNormalizerTest_8cdd95a83c159250bb9b1c64dd80053ddebe84d2.java,,,,28,20,1,0,0,0,0,0,0,0,0,26,0,0,,,19,0,0,0,26,0
networknt/light-4j,SharedMetricRegistriesTest_57d00673756db328b8755e67e53f0b0dfd2e5829.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\SharedMetricRegistriesTest_57d00673756db328b8755e67e53f0b0dfd2e5829.java,,,,6,3,0,0,0,0,6,0,0,0,0,0,0,0,,,0,0,0,0,6,0
nutzam/nutz,JsonTest_c5261b969c9f04545ee15738c5fda471d2bdde79.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonTest_c5261b969c9f04545ee15738c5fda471d2bdde79.java,,,,100,52,0,0,0,1,30,0,1,15,0,2,0,0,,,4,1,1,1,97,0
OpenAPITools/openapi-generator,AbstractJavaCodegenTest_5dcd76d9cb2826491b5a5938ab7d3cfebf09d55a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\AbstractJavaCodegenTest_5dcd76d9cb2826491b5a5938ab7d3cfebf09d55a.java,,,,48,15,0,0,0,0,16,0,0,0,0,1,0,0,,,0,0,0,0,47,0
OpenFeign/feign,JsonEncoderTest_f21d32a7d9d9401f8f12bf000038682e1984345a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\JsonEncoderTest_f21d32a7d9d9401f8f12bf000038682e1984345a.java,,,,5,1,0,0,0,0,0,4,0,0,0,0,0,0,,,0,0,0,0,4,0
OpenFeign/feign,RequestHeadersTest_17735a357ecf0efbb655bd7b50b0344bf861c51f.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\RequestHeadersTest_17735a357ecf0efbb655bd7b50b0344bf861c51f.java,,,,6,2,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,6,0
OpenFeign/feign,TypesResolveReturnTypeTest_15cf84157428c9b5f71ae0ae020b5c5ec0762bb6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TypesResolveReturnTypeTest_15cf84157428c9b5f71ae0ae020b5c5ec0762bb6.java,,,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,27,0
OpenGamma/Strata,CombinedMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CombinedMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,3,0
OpenGamma/Strata,ExtendedMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExtendedMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,4,0
OpenGamma/Strata,MarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,,,,18,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,18,0
OpenGamma/Strata,ExtendedScenarioMarketDataTest_50114f27805a89b6bac7bbc186bb9f78a327bd2b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExtendedScenarioMarketDataTest_50114f27805a89b6bac7bbc186bb9f78a327bd2b.java,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,4,0
OpenGamma/Strata,RepeatedScenarioMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\RepeatedScenarioMarketDataTest_dc3ebb884c7fc0c19b348942a30a77bab9517e55.java,,,,7,3,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,5,0
OpenHFT/Chronicle-Wire,BinaryInTextTest_b5e686af677c32dac5f867af2a81fd285c014bb7.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\BinaryInTextTest_b5e686af677c32dac5f867af2a81fd285c014bb7.java,,,,2,1,0,0,0,0,0,0,0,0,0,2,0,0,,,0,0,0,0,2,0
OpenHFT/Chronicle-Wire,TextWireTest_964175690cb8eacb069dbbecebae3f33c2d3eedc.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TextWireTest_964175690cb8eacb069dbbecebae3f33c2d3eedc.java,,,,93,48,9,0,0,0,3,0,0,7,0,48,0,0,,,2,0,3,0,87,0
OpenHFT/Chronicle-Wire,YamlWireTest_964175690cb8eacb069dbbecebae3f33c2d3eedc.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\YamlWireTest_964175690cb8eacb069dbbecebae3f33c2d3eedc.java,,,,95,41,5,0,0,0,1,0,0,4,0,40,0,0,,,1,0,20,0,72,0
openpojo/openpojo,IssueTest_2b47c39e39942e6f1010c3c7acdb339490808451.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\IssueTest_2b47c39e39942e6f1010c3c7acdb339490808451.java,,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
oracle/tribuo,CSVSaverWithMultiOutputsTest_b409ba0d23a4834d35c72d926b46b1854487805b.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CSVSaverWithMultiOutputsTest_b409ba0d23a4834d35c72d926b46b1854487805b.java,,,,4,4,0,0,0,0,4,0,4,0,0,0,0,0,,,0,0,0,4,4,0
oracle/weblogic-monitoring-exporter,ExporterConfigTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExporterConfigTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,,,,57,10,0,0,0,0,0,0,0,0,0,11,0,0,,,0,0,0,0,46,0
oracle/weblogic-monitoring-exporter,MBeanSelectorTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\MBeanSelectorTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,,,,42,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,33,0
oracle/weblogic-monitoring-exporter,WebClient8ImplTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\WebClient8ImplTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
oracle/weblogic-monitoring-exporter,WebClientImplTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\WebClientImplTest_a68055cb9819eb9e2b3865f49d731ca889a44ef6.java,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
orbisgis/h2gis,TopographyTest_3ce52c56259db40916fd2a711a585c17a88643ce.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TopographyTest_3ce52c56259db40916fd2a711a585c17a88643ce.java,,,,30,4,1,0,0,0,25,0,0,0,0,0,0,0,,,5,0,0,0,26,0
OryxProject/oryx,TextUtilsTest_09ba742f5ce41893a6cf360beaaf876d3ad19ed5.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\TextUtilsTest_09ba742f5ce41893a6cf360beaaf876d3ad19ed5.java,,,,11,8,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,11,0
pedrovgs/Algorithms,FindNthMostRepeatedElementTest_34392b17417f48af79c61e3c6f5e050786490b9a.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FindNthMostRepeatedElementTest_34392b17417f48af79c61e3c6f5e050786490b9a.java,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,4,0
pholser/junit-quickcheck,CallablePropertyParameterTest_c5dbe1b5e3152ff39a5f71a053a9f305431888ec.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\CallablePropertyParameterTest_c5dbe1b5e3152ff39a5f71a053a9f305431888ec.java,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
pholser/junit-quickcheck,ComponentizedGeneratorsIsolateConfigurationFromComponentsTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ComponentizedGeneratorsIsolateConfigurationFromComponentsTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
pholser/junit-quickcheck,EnumPropertyParameterTypesTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\EnumPropertyParameterTypesTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,2,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
pholser/junit-quickcheck,ExhaustingAGivenSetButIncludingAnotherTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExhaustingAGivenSetButIncludingAnotherTest_2591c7e16793f4d036a9839525b23c9a114b2eb9.java,,,,24,24,1,0,0,0,20,0,0,0,0,0,0,0,,,1,0,0,0,24,0
pholser/junit-quickcheck,ExhaustingAGivenSetTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExhaustingAGivenSetTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,26,0
pholser/junit-quickcheck,FunctionPropertyParameterTypesTest_04289e8178c0e0212d129ccbc0e87b8c5b927cbf.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\FunctionPropertyParameterTypesTest_04289e8178c0e0212d129ccbc0e87b8c5b927cbf.java,,,,3,3,0,0,0,0,3,0,0,0,0,0,0,0,,,0,0,0,0,3,0
pholser/junit-quickcheck,ExplicitGroupOfPropertyParameterGeneratorsChosenWithDiscreteProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExplicitGroupOfPropertyParameterGeneratorsChosenWithDiscreteProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
pholser/junit-quickcheck,ExplicitGroupOfPropertyParameterGeneratorsChosenWithEqualProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExplicitGroupOfPropertyParameterGeneratorsChosenWithEqualProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
pholser/junit-quickcheck,ExplicitPropertyParameterGeneratorsChosenWithEqualProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ExplicitPropertyParameterGeneratorsChosenWithEqualProbabilityTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
pholser/junit-quickcheck,ReflectionTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\ReflectionTest_7d23b2de33c485ff5b73d7a28a4e83ba65482170.java,,,,53,15,0,0,0,0,11,0,0,0,0,1,0,0,,,0,0,0,0,51,0
pholser/junit-quickcheck,LambdaPropertyParameterTypesTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\LambdaPropertyParameterTypesTest_14cb34602fb1b970a96d165f43a2739c79a1ef25.java,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
pholser/junit-quickcheck,PrimitivePropertyParameterTypesTest_bd500ce03f40fc1a306b7300b9cab3fc5f0c0485.java,C:\Users\thali\Desktop\test-smells-and-flaky-test\output\flakiness\PrimitivePropertyParameterTypesTest_bd500ce03f40fc1a306b7300b9cab3fc5f0c0485.java,,,,82,24,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,82,0
